StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
EST-1462,15,0,3,3,10.2,24,0,1,1,0,0,1,2.74,2
EST-1463,15,1,1,1,12.9,18,1,4,1,0,0,0,3.4,1
EST-1464,17,0,0,3,12.9,0,1,3,0,1,1,0,4.0,0
EST-1465,17,1,0,3,16.9,18,0,1,0,1,1,0,2.19,3
EST-1466,16,0,1,1,9.7,6,0,4,0,0,1,0,2.81,2
EST-1467,16,1,1,2,7.0,22,0,2,1,1,0,1,2.16,3
EST-1468,16,0,2,1,6.8,10,1,1,0,1,1,0,2.18,3
EST-1469,18,1,2,2,11.7,4,0,3,0,0,0,0,4.0,0
EST-1470,15,1,1,0,10.1,16,1,3,0,0,1,0,2.72,2
EST-1471,15,0,0,2,9.9,10,1,1,0,0,1,1,2.98,2
EST-1472,16,1,0,3,3.6,23,1,2,1,0,1,0,1.83,4
EST-1473,15,1,0,3,14.9,7,1,4,0,0,1,0,4.0,0
EST-1474,16,1,0,3,5.8,9,0,3,1,0,0,1,2.2,3
EST-1475,18,1,1,4,5.5,11,1,3,1,1,0,1,3.91,0
EST-1476,18,1,1,1,9.4,9,0,2,0,0,0,0,3.12,1
EST-1477,17,1,1,1,6.1,12,1,1,0,0,1,0,2.89,2
EST-1478,18,1,0,4,12.5,17,0,2,1,0,0,0,2.16,3
EST-1479,16,1,0,1,8.7,9,0,2,0,0,0,1,2.63,2
EST-1480,18,0,0,4,10.1,18,0,2,1,1,0,1,2.98,2
EST-1481,17,0,0,4,11.7,19,1,1,0,1,1,0,3.08,1
EST-1482,15,1,2,3,5.7,16,1,3,0,1,0,0,2.31,3
EST-1483,16,1,0,4,4.8,19,1,2,1,0,1,0,2.22,3
EST-1484,15,0,1,1,17.8,15,0,3,0,0,1,1,2.83,2
EST-1485,17,0,0,2,9.8,4,1,1,1,1,0,0,3.01,1
EST-1486,17,0,2,3,9.4,2,1,2,1,1,0,0,4.0,0
EST-1487,17,1,1,2,2.6,14,1,0,0,0,1,1,1.36,4
EST-1488,15,0,0,4,11.0,1,0,2,1,0,1,0,3.67,0
EST-1489,15,1,1,1,12.0,12,1,1,0,0,1,1,2.39,3
EST-1490,15,1,2,3,12.1,21,1,4,0,0,0,1,2.64,2
EST-1491,15,0,3,3,14.7,7,0,3,0,0,1,0,2.59,2
EST-1492,17,1,0,3,5.2,22,0,2,1,1,1,1,1.63,4
EST-1493,17,1,2,2,6.5,16,0,1,0,0,1,1,2.63,2
EST-1494,16,1,3,2,16.6,3,0,3,0,1,0,0,3.73,0
EST-1495,16,1,3,4,19.0,18,0,3,1,0,1,1,2.76,2
EST-1496,15,0,1,1,4.4,21,0,1,1,1,1,1,1.93,4
EST-1497,18,0,1,4,11.0,24,1,3,1,1,1,0,3.27,1
EST-1498,18,1,1,3,5.9,8,1,3,1,1,1,0,3.16,1
EST-1499,17,1,2,3,3.1,22,0,3,0,0,1,0,2.64,2
EST-1500,17,0,1,3,7.9,14,1,3,0,0,0,0,3.29,1
EST-1501,17,1,1,1,4.6,8,0,4,0,0,0,0,2.83,2
EST-1502,16,0,1,3,14.8,23,1,4,0,1,1,1,2.79,2
EST-1503,16,1,2,4,11.6,20,0,2,1,1,1,1,2.75,2
EST-1504,17,1,2,2,4.6,8,0,3,1,0,1,1,2.62,2
EST-1505,17,0,0,4,2.2,13,1,3,0,1,1,1,2.92,2
EST-1506,17,0,2,2,16.5,22,1,3,1,1,1,1,2.79,2
EST-1507,18,0,1,1,5.2,20,1,4,1,1,1,0,2.45,3
EST-1508,16,0,2,2,12.9,15,1,0,1,1,0,0,2.48,3
EST-1509,18,1,1,4,8.1,23,1,2,1,0,1,0,1.65,4
EST-1510,18,0,0,2,12.5,22,1,2,1,1,1,0,3.06,1
EST-1511,17,1,3,4,7.7,24,1,2,0,0,0,1,1.83,4
EST-1512,17,0,0,4,3.6,16,1,2,0,1,0,0,2.58,2
EST-1513,15,0,2,2,6.0,12,0,3,1,1,0,0,2.56,2
EST-1514,15,1,1,1,5.4,8,1,1,1,0,0,1,2.78,2
EST-1515,18,0,1,3,9.7,14,1,3,0,1,1,1,2.98,2
EST-1516,16,0,0,2,13.8,6,0,3,0,0,0,0,3.38,1
EST-1517,17,0,1,3,6.7,0,0,2,1,0,0,1,3.25,1
EST-1518,17,0,0,2,2.2,0,0,2,1,0,0,1,2.94,2
EST-1519,18,1,0,2,11.3,4,0,3,1,0,1,0,3.89,0
EST-1520,15,1,0,3,12.9,23,1,3,0,0,1,1,2.96,2
EST-1521,16,0,0,2,19.3,8,1,4,1,0,1,0,4.0,0
EST-1522,15,0,3,2,12.6,11,0,4,1,0,0,1,2.7,2
EST-1523,15,0,3,2,10.5,5,0,4,1,1,1,1,3.39,1
EST-1524,15,1,0,2,12.3,12,1,3,1,0,0,1,3.54,0
EST-1525,15,1,2,3,18.7,7,1,4,1,1,0,1,4.0,0
EST-1526,17,1,0,4,16.9,14,1,3,1,1,0,0,3.91,0
EST-1527,17,1,1,2,7.8,5,1,4,1,1,0,1,3.31,1
EST-1528,15,0,2,3,6.3,5,0,0,1,0,1,0,2.81,2
EST-1529,16,0,3,3,6.7,3,1,4,0,0,1,0,3.91,0
EST-1530,18,0,1,2,11.1,10,0,2,0,1,1,1,3.13,1
EST-1531,16,1,2,2,15.4,20,0,3,0,0,1,1,2.74,2
EST-1532,16,0,0,4,11.1,17,0,1,1,1,0,0,2.08,3
EST-1533,16,1,3,3,3.2,2,1,2,0,1,0,1,2.87,2
EST-1534,15,1,0,3,15.0,2,0,2,0,1,0,1,3.78,0
EST-1535,17,0,1,3,16.5,11,1,2,0,0,0,0,4.0,0
EST-1536,16,0,1,0,7.2,20,0,1,0,1,0,1,1.54,4
EST-1537,15,0,1,3,14.0,20,1,3,0,0,1,0,3.27,1
EST-1538,16,1,0,3,9.7,5,0,0,1,1,1,1,2.56,2
EST-1539,16,1,3,3,18.0,20,0,2,0,0,0,1,2.46,3
EST-1540,15,0,0,2,17.2,5,1,1,1,1,0,1,3.45,1
EST-1541,17,0,1,1,11.5,7,1,3,1,0,1,1,2.53,2
EST-1542,17,1,0,1,14.4,14,0,2,0,1,1,1,3.24,1
EST-1543,18,0,0,4,17.9,17,0,2,1,0,0,1,2.2,3
EST-1544,15,1,1,2,10.9,19,1,2,0,0,1,0,2.6,2
EST-1545,18,1,1,2,7.6,15,0,3,1,0,1,0,1.92,4
EST-1546,18,0,0,1,15.6,5,1,1,1,1,0,1,3.16,1
EST-1547,18,0,0,0,6.0,20,1,1,0,1,0,1,2.54,2
EST-1548,17,0,1,3,9.0,16,0,2,1,1,1,0,2.5,2
EST-1549,15,0,2,3,17.6,8,1,4,1,0,1,0,3.68,0
EST-1550,18,1,2,3,15.0,18,0,2,1,0,0,0,2.5,2
EST-1551,15,1,0,1,9.3,17,1,3,1,1,1,1,2.4,3
EST-1552,15,1,0,3,5.9,24,1,2,1,1,1,1,2.19,3
EST-1553,17,0,0,1,8.4,22,0,2,1,0,1,1,1.95,4
EST-1554,18,1,0,1,7.1,4,1,1,1,1,0,0,3.73,0
EST-1555,18,0,1,2,5.2,5,0,0,1,0,1,0,1.6,4
EST-1556,15,0,1,2,15.4,11,1,2,0,0,1,1,3.4,1
EST-1557,16,0,0,1,6.5,10,1,2,1,0,0,0,2.62,2
EST-1558,17,0,0,3,10.2,15,1,1,0,1,0,1,3.21,1
EST-1559,17,0,0,3,8.9,19,1,3,0,0,1,1,2.92,2
EST-1560,17,0,2,4,19.7,16,0,4,1,1,0,0,3.75,0
EST-1561,17,1,3,2,9.0,19,1,2,1,0,0,1,2.71,2
EST-1562,18,0,0,1,3.4,8,1,3,0,1,1,0,2.38,3
EST-1563,18,1,0,2,3.6,0,1,4,0,1,0,0,3.87,0
EST-1564,16,1,2,4,12.6,2,0,3,0,0,1,1,3.91,0
EST-1565,17,0,3,3,12.8,20,0,2,1,0,1,1,2.85,2
EST-1566,17,0,1,3,9.5,22,0,3,1,0,0,0,2.78,2
EST-1567,15,0,0,0,9.8,8,0,1,1,0,1,1,2.62,2
EST-1568,18,1,0,3,3.0,21,1,2,0,1,1,0,2.74,2
EST-1569,17,0,1,0,11.3,18,1,2,1,1,1,1,2.73,2
EST-1570,16,1,0,3,11.1,12,1,1,1,1,1,0,2.96,2
EST-1571,16,0,0,4,4.7,22,0,2,1,1,1,0,1.92,4
EST-1572,18,0,1,4,3.9,13,0,1,1,1,0,1,2.18,3
EST-1573,16,1,0,3,4.2,19,1,3,0,0,0,1,2.25,3
EST-1574,16,1,2,2,3.8,18,1,2,1,0,1,0,2.91,2
EST-1575,18,0,0,4,13.0,22,1,2,1,1,1,0,3.02,1
EST-1576,17,1,0,3,5.5,6,0,1,0,0,0,0,2.59,2
EST-1577,17,1,1,1,6.5,3,1,1,1,0,1,0,3.13,1
EST-1578,16,1,0,2,5.1,11,1,3,0,0,1,1,4.0,0
EST-1579,16,1,3,1,19.2,22,0,4,0,0,1,1,2.42,3
EST-1580,17,1,1,2,17.4,13,0,1,1,0,0,1,2.6,2
EST-1581,18,0,0,2,6.1,1,1,2,0,0,1,0,2.71,2
EST-1582,16,0,2,3,7.9,0,0,4,1,1,0,1,3.29,1
EST-1583,15,1,0,2,5.8,17,1,1,0,0,1,0,2.42,3
EST-1584,18,0,3,1,10.9,19,1,4,0,0,1,0,2.66,2
EST-1585,16,0,0,3,2.4,7,1,2,1,1,0,1,2.59,2
EST-1586,16,1,1,4,14.1,2,1,2,0,1,0,1,4.0,0
EST-1587,15,0,0,3,11.4,5,0,2,1,1,1,0,2.94,2
EST-1588,15,1,1,2,18.2,21,0,2,1,0,1,0,2.84,2
EST-1589,17,1,2,4,5.0,12,0,2,1,1,1,1,2.89,2
EST-1590,18,0,2,4,16.5,8,1,4,1,0,0,0,4.0,0
EST-1591,18,1,0,1,16.3,8,1,3,0,1,1,1,4.0,0
EST-1592,17,1,0,0,4.3,19,1,3,1,0,0,1,2.6,2
EST-1593,18,1,2,3,9.2,8,0,3,0,0,1,0,3.07,1
EST-1594,18,1,3,4,5.1,14,0,2,1,1,1,0,2.28,3
EST-1595,18,1,0,4,6.6,12,1,3,0,0,1,0,2.76,2
EST-1596,18,0,1,4,6.7,21,0,2,0,0,1,0,1.95,4
EST-1597,18,0,0,3,12.0,15,0,3,0,0,1,0,2.59,2
EST-1598,15,1,2,3,9.4,1,0,2,0,0,1,1,3.49,1
EST-1599,18,1,0,0,19.1,13,0,3,1,1,1,1,3.24,1
EST-1600,15,0,0,1,4.3,5,1,4,1,1,0,1,3.36,1
EST-1601,18,1,2,2,19.5,1,0,2,0,1,1,1,3.34,1
EST-1602,17,0,0,3,6.2,7,1,1,0,0,1,0,3.53,0
EST-1603,16,1,1,3,15.9,3,0,2,1,1,1,1,3.38,1
EST-1604,15,1,1,3,8.1,20,1,2,0,1,1,0,2.12,3
EST-1605,18,1,0,2,4.6,23,1,3,0,0,0,0,2.01,3
EST-1606,17,1,0,3,17.4,13,0,4,1,1,0,0,4.0,0
EST-1607,16,1,1,1,7.6,10,1,2,0,1,1,0,2.67,2
EST-1608,15,1,0,2,13.9,23,1,2,0,1,1,0,2.58,2
EST-1609,16,1,1,3,12.2,13,0,3,1,0,0,1,2.84,2
EST-1610,17,0,2,3,10.5,11,1,1,0,1,0,0,3.0,1
EST-1611,15,0,2,4,10.9,15,0,2,1,1,0,0,2.39,3
EST-1612,16,0,0,2,15.2,5,1,4,1,1,1,1,4.0,0
EST-1613,18,1,0,2,3.6,19,0,3,1,0,0,1,2.34,3
EST-1614,15,1,0,2,14.0,0,0,0,1,0,0,1,3.36,1
EST-1615,16,1,0,2,18.1,11,0,2,0,1,1,0,2.76,2
EST-1616,17,1,1,4,3.0,6,0,3,1,1,1,0,2.58,2
EST-1617,17,1,1,3,4.5,7,0,3,1,1,1,0,2.45,3
EST-1618,15,1,0,4,14.9,8,1,3,0,0,0,0,3.87,0
EST-1619,16,1,0,1,9.9,1,1,2,1,0,0,1,3.97,0
EST-1620,15,0,0,4,9.3,16,0,4,0,1,0,1,2.72,2
EST-1621,15,1,1,1,4.5,19,1,3,1,1,0,1,2.24,3
EST-1622,16,0,0,4,11.1,12,1,3,1,0,1,1,4.0,0
EST-1623,16,0,1,2,4.3,4,1,3,1,0,0,1,3.46,1
EST-1624,18,1,0,2,10.6,9,0,1,1,1,1,1,2.89,2
EST-1625,16,1,2,3,15.7,11,0,4,0,0,0,0,4.0,0
EST-1626,17,0,2,4,6.6,16,1,1,0,1,0,0,2.83,2
EST-1627,15,0,0,0,10.7,20,0,2,0,1,0,1,1.24,4
EST-1628,15,1,0,2,19.9,5,0,3,1,0,1,1,4.0,0
EST-1629,17,1,1,4,14.4,2,1,3,1,1,0,1,3.48,1
EST-1630,16,0,0,2,17.1,14,0,3,1,1,1,1,3.29,1
EST-1631,17,1,1,1,9.5,6,0,2,0,1,1,0,2.07,3
EST-1632,17,1,2,2,15.8,5,0,2,1,1,1,0,3.16,1
EST-1633,18,1,1,2,2.7,3,0,4,0,1,1,0,2.62,2
EST-1634,17,0,2,4,4.2,18,0,0,0,1,0,1,1.54,4
EST-1635,15,0,0,3,5.7,4,1,4,0,1,0,1,3.29,1
EST-1636,17,0,0,3,9.2,2,0,2,1,0,1,1,3.55,0
EST-1637,15,1,2,4,17.2,24,0,3,1,0,1,0,2.53,2
EST-1638,15,1,0,2,8.2,8,1,1,1,1,0,0,3.16,1
EST-1639,15,0,1,1,13.8,5,1,3,1,0,0,0,3.24,1
EST-1640,16,0,0,2,14.8,12,0,4,0,1,1,1,3.09,1
EST-1641,18,0,0,2,12.6,21,1,2,0,1,0,0,2.85,2
EST-1642,15,1,3,1,8.4,19,0,3,1,0,0,0,1.75,4
EST-1643,15,0,0,4,12.4,3,1,3,1,1,0,1,3.4,1
EST-1644,16,0,3,3,8.2,1,0,3,1,1,1,0,3.43,1
EST-1645,15,1,3,2,3.5,3,1,4,0,0,1,1,3.67,0
EST-1646,17,1,2,3,19.9,7,0,2,1,0,1,1,3.6,0
EST-1647,17,1,1,3,4.3,12,1,1,0,0,1,1,2.39,3
EST-1648,18,0,1,4,3.3,9,0,0,0,0,1,0,2.29,3
EST-1649,15,1,2,4,17.8,17,0,2,0,0,0,0,3.11,1
EST-1650,16,1,0,3,7.4,8,0,1,0,0,0,1,2.69,2
EST-1651,17,0,1,3,13.7,0,1,3,0,1,0,0,3.06,1
EST-1652,16,1,1,3,7.9,12,1,1,0,0,1,1,2.4,3
EST-1653,16,0,1,3,9.0,17,0,0,0,0,0,0,1.79,4
EST-1654,17,0,1,1,6.7,14,0,0,1,1,1,1,1.98,4
EST-1655,16,1,0,1,8.2,1,0,3,1,1,1,1,3.11,1
EST-1656,17,1,1,3,9.4,10,0,3,1,0,1,0,3.12,1
EST-1657,16,1,2,2,15.0,13,1,2,0,1,1,1,3.39,1
EST-1658,17,1,0,0,11.2,21,1,4,0,1,1,1,2.14,3
EST-1659,15,1,3,3,19.0,14,1,1,1,1,1,1,4.0,0
EST-1660,18,1,1,0,2.8,13,0,4,0,1,0,1,2.58,2
EST-1661,17,0,2,3,11.1,15,0,3,0,1,1,1,2.23,3
EST-1662,17,0,1,3,12.5,22,1,1,0,1,0,0,2.78,2
EST-1663,18,1,2,4,18.6,14,1,3,0,1,1,0,3.57,0
EST-1664,17,0,0,2,2.9,18,1,3,0,0,0,1,2.37,3
EST-1665,17,1,2,1,12.3,8,1,2,0,1,1,0,3.67,0
EST-1666,16,0,0,3,17.4,4,0,4,0,0,1,1,4.0,0
EST-1667,18,0,2,4,6.4,4,0,1,0,1,0,1,3.12,1
EST-1668,15,0,3,4,17.8,10,0,2,0,1,1,1,3.55,0
EST-1669,17,1,0,2,2.3,19,1,1,0,0,1,1,1.85,4
EST-1670,18,0,0,2,15.2,24,0,2,0,1,0,1,2.43,3
EST-1671,16,1,2,4,18.8,23,1,2,0,1,0,0,3.8,0
EST-1672,15,0,0,1,13.8,3,1,4,1,0,1,0,3.83,0
EST-1673,18,0,2,3,9.9,19,1,1,0,1,0,0,2.26,3
EST-1674,15,0,0,2,2.8,17,1,2,0,1,0,0,1.59,4
EST-1675,15,0,0,0,18.6,24,1,2,1,0,1,0,3.0,1
EST-1676,15,0,3,2,10.5,2,0,4,1,0,0,0,3.46,1
EST-1677,17,1,1,2,2.5,3,0,4,1,1,1,1,2.5,2
EST-1678,17,1,2,3,14.4,13,0,3,0,0,0,0,3.48,1
EST-1679,16,0,0,4,10.7,6,1,4,0,1,1,1,3.61,0
EST-1680,16,0,1,2,4.2,7,0,3,1,1,1,1,2.5,2
EST-1681,18,0,1,4,5.9,23,1,4,1,0,1,0,2.59,2
EST-1682,16,0,1,1,3.2,15,0,3,1,0,0,0,1.84,4
EST-1683,15,1,1,3,12.3,19,1,1,0,0,1,1,2.88,2
EST-1684,15,0,1,1,13.2,14,1,2,0,0,0,1,3.47,1
EST-1685,17,1,1,4,11.1,6,0,3,1,1,1,1,2.83,2
EST-1686,15,0,0,3,16.7,16,1,2,0,0,1,1,3.55,0
EST-1687,18,1,2,3,17.5,21,0,2,0,0,1,1,2.83,2
EST-1688,15,0,0,4,13.1,21,0,3,1,1,0,0,2.74,2
EST-1689,15,0,1,3,2.2,21,0,4,1,1,1,0,2.28,3
EST-1690,18,1,0,4,14.5,11,1,0,1,1,1,1,3.33,1
EST-1691,16,0,1,3,9.5,17,1,3,0,1,0,1,3.12,1
EST-1692,16,0,2,4,12.2,23,1,3,0,1,1,1,3.2,1
EST-1693,18,0,0,3,13.7,13,1,4,0,1,1,1,3.34,1
EST-1694,17,1,0,1,8.3,14,0,4,0,1,0,1,2.63,2
EST-1695,15,0,0,3,18.5,14,1,3,0,1,0,1,3.6,0
EST-1696,18,0,1,1,4.4,4,0,2,1,1,0,1,2.44,3
EST-1697,15,1,2,3,14.1,15,0,2,0,0,1,1,2.7,2
EST-1698,17,1,0,2,2.1,4,1,2,0,0,0,0,3.03,1
EST-1699,15,1,2,3,18.6,1,1,3,1,1,1,1,4.0,0
EST-1700,18,0,0,0,4.0,19,0,4,1,0,1,1,2.02,3
EST-1701,15,0,1,1,3.7,24,1,3,1,1,0,0,1.96,4
EST-1702,16,0,3,2,8.0,8,0,1,1,1,0,1,1.89,4
EST-1703,17,1,0,4,8.7,21,1,3,0,1,1,1,2.78,2
EST-1704,17,0,1,2,5.9,8,1,2,0,1,0,1,2.93,2
EST-1705,17,0,0,2,12.5,3,0,0,1,0,0,1,3.07,1
EST-1706,18,1,0,3,10.0,14,0,2,0,0,1,0,2.35,3
EST-1707,17,1,0,3,2.6,10,0,1,1,1,0,1,1.67,4
EST-1708,16,1,0,2,7.8,0,1,3,0,0,0,1,3.81,0
EST-1709,18,1,1,2,16.6,17,1,2,0,0,0,1,3.09,1
EST-1710,16,1,1,1,14.4,0,1,2,0,1,1,0,3.87,0
EST-1711,15,0,1,4,15.0,7,0,4,1,1,0,1,3.52,0
EST-1712,15,1,0,1,14.6,24,0,2,1,0,0,1,2.21,3
EST-1713,15,0,0,2,7.6,15,1,0,0,0,1,0,2.25,3
EST-1714,15,0,1,0,3.8,21,0,2,0,1,1,0,1.12,4
EST-1715,16,1,3,1,6.9,17,1,1,1,1,1,0,2.49,3
EST-1716,18,1,0,3,17.0,21,0,1,1,0,1,0,2.37,3
EST-1717,18,1,2,1,19.6,8,1,1,0,1,0,1,3.71,0
EST-1718,17,0,1,1,10.9,11,1,3,0,1,1,0,3.29,1
EST-1719,16,1,1,2,2.2,18,1,1,1,1,1,0,1.79,4
EST-1720,15,1,1,0,4.5,24,0,2,0,0,0,0,0.92,4
EST-1721,16,1,0,1,7.8,17,0,4,1,0,1,1,3.3,1
EST-1722,17,1,0,4,12.4,4,1,2,1,1,1,0,3.55,0
EST-1723,17,1,1,3,3.4,1,1,4,0,0,0,1,3.67,0
EST-1724,16,0,0,4,19.0,6,1,2,0,1,1,1,4.0,0
EST-1725,16,0,3,4,8.6,9,1,2,0,0,1,0,3.56,0
EST-1726,16,0,1,3,18.4,14,1,3,1,0,0,1,3.58,0
EST-1727,18,1,0,1,16.0,24,1,1,1,0,0,0,2.56,2
EST-1728,15,1,2,3,15.6,6,0,1,1,1,0,0,2.93,2
EST-1729,16,1,0,4,12.9,4,0,3,0,1,0,1,3.87,0
EST-1730,16,0,1,3,13.3,14,0,2,0,1,0,1,3.05,1
EST-1731,16,1,1,3,13.5,19,0,3,1,0,0,1,2.5,2
EST-1732,17,1,3,1,13.3,19,1,4,1,1,0,1,2.59,2
EST-1733,17,1,2,4,12.0,14,1,2,0,1,0,0,2.7,2
EST-1734,18,0,1,3,19.8,9,1,3,1,1,0,1,4.0,0
EST-1735,15,1,1,4,15.2,23,0,2,0,1,0,1,2.65,2
EST-1736,18,0,3,1,16.0,13,0,4,0,0,0,1,3.19,1
EST-1737,15,1,0,1,17.7,9,1,3,1,1,0,1,3.37,1
EST-1738,17,0,0,1,5.9,16,0,4,1,1,1,0,1.66,4
EST-1739,17,0,0,3,3.5,20,0,2,1,0,0,0,2.22,3
EST-1740,17,0,0,1,10.7,13,1,3,1,1,0,1,3.03,1
EST-1741,18,1,1,1,11.3,1,1,2,1,0,0,1,3.89,0
EST-1742,16,1,1,4,16.9,15,1,2,0,0,0,0,3.37,1
EST-1743,16,0,1,0,10.0,12,0,4,1,0,0,0,2.54,2
EST-1744,17,0,0,4,12.3,8,1,0,0,1,1,0,3.6,0
EST-1745,16,1,2,2,11.5,6,1,4,1,0,1,0,3.93,0
EST-1746,16,1,0,4,2.7,15,1,1,1,0,1,1,2.73,2
EST-1747,18,0,1,3,13.1,9,0,3,1,0,1,1,3.06,1
EST-1748,15,1,1,4,16.9,23,0,2,1,1,0,0,2.97,2
EST-1749,17,1,0,4,4.8,21,1,2,1,0,1,0,2.82,2
EST-1750,17,1,0,0,12.7,8,1,2,1,0,1,1,3.14,1
EST-1751,18,1,0,1,12.7,21,0,3,0,0,0,1,2.14,3
EST-1752,18,0,2,2,5.0,22,0,2,1,1,1,0,2.28,3
EST-1753,16,1,3,3,4.2,6,1,3,1,0,1,1,2.84,2
EST-1754,17,1,1,4,19.6,15,0,0,1,0,0,0,3.32,1
EST-1755,15,0,0,2,9.1,8,1,1,1,1,0,1,2.98,2
EST-1756,18,0,1,3,6.1,23,1,1,0,1,1,1,1.41,4
EST-1757,15,1,2,1,5.1,16,0,2,0,1,0,0,2.4,3
EST-1758,15,1,2,4,14.0,19,1,3,0,0,1,1,2.14,3
EST-1759,17,1,0,4,13.0,6,1,4,0,0,0,0,3.15,1
EST-1760,17,1,0,2,13.6,10,0,2,0,0,1,1,3.15,1
EST-1761,18,0,2,2,3.6,7,1,3,0,0,1,0,3.12,1
EST-1762,17,0,0,1,18.1,6,0,3,1,1,1,0,3.22,1
EST-1763,17,0,0,3,9.0,18,1,2,1,0,0,0,2.78,2
EST-1764,17,1,0,3,7.6,19,1,2,0,1,0,1,1.56,4
EST-1765,15,1,1,1,10.3,11,0,2,1,0,1,0,2.84,2
EST-1766,18,1,2,2,9.0,6,0,1,1,0,0,0,2.8,2
EST-1767,16,1,3,2,17.5,7,0,0,1,0,0,1,3.11,1
EST-1768,15,0,1,3,18.7,6,0,1,1,1,1,1,3.49,1
EST-1769,17,0,1,3,7.5,5,0,3,1,1,0,0,3.18,1
EST-1770,15,1,0,0,17.6,24,0,1,0,1,0,0,2.19,3
EST-1771,17,0,1,3,16.1,8,1,1,0,1,1,1,2.85,2
EST-1772,17,1,0,3,18.8,12,0,2,0,0,1,1,4.0,0
EST-1773,15,1,1,2,6.4,6,1,1,0,0,0,1,3.4,1
EST-1774,18,0,0,1,12.4,7,0,1,0,0,0,0,2.27,3
EST-1775,17,1,0,3,6.9,21,1,4,0,0,0,1,2.52,2
EST-1776,18,1,0,4,16.8,16,1,0,1,0,1,0,3.13,1
EST-1777,16,0,0,1,2.1,16,0,3,0,1,0,0,2.29,3
EST-1778,17,1,0,2,12.2,15,1,2,1,1,0,0,2.13,3
EST-1779,18,1,0,1,8.1,21,1,3,1,0,0,1,2.23,3
EST-1780,18,0,3,3,7.8,1,1,3,0,0,0,1,2.9,2
EST-1781,16,1,1,1,13.6,7,0,2,0,0,0,1,2.88,2
EST-1782,18,0,1,2,17.3,16,0,3,0,0,0,0,2.83,2
EST-1783,18,1,2,3,13.0,12,1,2,1,1,1,0,3.33,1
EST-1784,16,0,3,3,17.4,17,0,3,0,0,1,1,2.84,2
EST-1785,17,0,1,2,6.8,23,0,2,0,0,1,1,1.52,4
EST-1786,18,0,2,2,11.4,21,1,4,0,0,0,0,3.13,1
EST-1787,18,1,0,3,10.1,9,1,3,1,0,0,0,3.55,0
EST-1788,18,0,0,0,2.2,1,0,4,0,1,1,0,2.85,2
EST-1789,15,0,1,1,12.0,1,0,2,0,0,1,0,3.11,1
EST-1790,16,0,1,4,13.9,13,0,2,1,1,1,1,2.78,2
EST-1791,15,0,1,1,12.7,15,1,3,1,1,1,0,3.0,1
EST-1792,16,0,0,3,15.3,6,0,4,1,0,1,0,3.8,0
EST-1793,17,1,0,4,12.3,20,0,4,0,0,0,1,1.92,4
EST-1794,17,1,1,2,3.2,20,0,2,0,0,0,1,1.87,4
EST-1795,18,1,0,2,4.1,23,1,3,1,0,0,1,2.27,3
EST-1796,16,1,1,3,12.7,11,1,2,0,0,0,1,3.35,1
EST-1797,17,1,1,4,6.9,22,1,2,1,1,0,0,2.41,3
EST-1798,16,1,2,4,3.4,13,0,1,1,1,1,0,1.13,4
EST-1799,17,1,2,3,9.7,24,0,2,1,1,1,0,1.89,4
EST-1800,15,0,2,1,12.0,3,1,4,1,1,0,0,4.0,0
EST-1801,17,1,1,3,7.9,3,0,1,1,1,1,0,2.88,2
EST-1802,15,0,2,2,15.0,17,0,3,0,0,0,1,2.69,2
EST-1803,17,0,1,2,13.6,2,0,3,0,0,0,1,3.47,1
EST-1804,18,1,0,0,8.0,0,1,1,0,1,1,0,3.27,1
EST-1805,15,0,0,1,15.6,16,0,2,0,0,0,1,2.95,2
EST-1806,17,0,0,3,13.7,6,0,3,1,0,0,0,3.28,1
EST-1807,18,0,1,2,13.5,15,1,1,0,1,0,0,3.13,1
EST-1808,15,0,1,2,12.0,4,0,3,1,1,1,0,3.92,0
EST-1809,18,1,2,2,2.2,18,1,4,1,1,1,0,2.79,2
EST-1810,16,1,0,4,14.5,6,0,2,0,0,0,0,4.0,0
EST-1811,16,1,0,3,8.8,13,1,1,0,1,0,1,2.57,2
EST-1812,15,1,3,2,19.0,1,1,2,1,1,1,1,4.0,0
EST-1813,17,1,0,1,16.7,2,0,3,0,0,1,0,3.26,1
EST-1814,15,1,1,2,12.6,16,0,2,0,0,1,0,2.71,2
EST-1815,18,1,1,4,6.5,15,1,0,0,1,1,1,2.85,2
EST-1816,17,1,1,3,5.7,7,0,2,0,0,0,0,2.43,3
EST-1817,16,1,0,3,8.1,17,1,4,1,1,0,0,2.98,2
EST-1818,17,1,0,3,10.6,14,0,2,1,0,0,0,3.0,1
EST-1819,16,0,0,2,7.3,6,0,2,0,1,1,1,2.42,3
EST-1820,17,1,1,4,11.3,8,0,4,1,0,1,0,3.99,0
EST-1821,17,0,1,3,5.0,5,0,3,1,0,0,0,2.26,3
EST-1822,17,0,0,1,19.6,17,1,3,0,0,1,1,4.0,0
EST-1823,18,0,1,1,3.9,17,1,3,0,1,0,0,2.73,2
EST-1824,18,0,2,3,18.8,24,0,4,1,1,1,0,2.91,2
EST-1825,15,1,0,4,18.4,23,0,3,1,1,0,1,2.79,2
EST-1826,15,0,1,2,11.5,13,0,4,1,0,0,1,2.68,2
EST-1827,16,1,1,4,15.0,13,0,3,0,0,0,0,3.16,1
